cluster,id,title,manufacturer,price,__source
83,1084,riverdeep the print shop zoom dvd,riverdeep,0,amazon
83,3430,encore software 11941 - the print shop zoom,,17.97,google
1005,81,passwords plus 1.0,dataviz,29.99,amazon
1005,2955,passwords plus ( v. 1.0 ) - complete package,,28.5,google
149,1308,intuit quicken home inventory manager - windows,intuit,34.95,amazon
149,2076,intuit inc quicken home inventory manager,,29.78,google
218,772,adobe illustrator cs3 [mac],adobe,599,amazon
218,1828,adobe illustrator cs3 for mac,,619.99,google
218,4223,adobe illustrator cs3 (mac),,599,google
90,1025,e-mu em8669 modern symphonic orchestra,e-mu,499.99,amazon
90,2153,e-mu modern symphonic orchestra for emulator x and proteus x sounds for software,,329.99,google
581,174,1pk internet sec ste 2007 oem,ca - oem,0,amazon
581,2847,oem internet security suite 2007 3-user single pack,,32.85,google
1054,177,world of warcraft 60 day pre-paid time card,blizzard entertainment,29.99,amazon
1054,2844,vivendi-universal games inc - 72305 - world of warcraft 60 day prepaid,,27.99,google
909,913,starry night galaxy explorer (pc & mac),imaginova,9.99,amazon
909,1524,orion/imaginova starry night galaxy explorer,,8.8,google
909,4490,starry night galaxy explorer (pc & mac) (snge-5-c1u),,9.59,google
617,712,spongebob squarepants typing 2008 win/mac,encore software,19.95,amazon
617,1764,encore inc spongebob squarepants - typing fun,,17.1,google
763,789,hoyle mahjongg (jewel case),encore,9.99,amazon
763,3856,encore 10023 hoyle mahjongg for pc,encore,6.99,google
763,3925,encore software 10023 - hoyle mahjongg (win 98 me 2000 xp),,7.47,google
490,287,sibelius 5 professional edition,sibelius software ltd.,599,amazon
490,4387,sibelius sibelius 5 software music production software,,449.95,google
273,1274,wingnuts 2 (mac),freeverse software,29.99,amazon
273,1849,freeverse software wingnuts 2,,26.14,google
307,767,command and conquer generals deluxe dvd-rom (mac),aspyr media,59.99,amazon
307,1742,aspyr command and conquer generals deluxe mac,,55.99,google
464,1143,crystal 3d impact! pro 1.25 (jewel case),crystalgraphics,79,amazon
464,3559,crystal-graphics crystal 3d impact! pro animation software,,99.95,google
369,856,videostudio 11 plus,corel,0,amazon
369,3884,corel ulead videostudio 11 plus software for win - educational license authoring software,,89.95,google
215,659,more brain games,csdc,9.99,amazon
215,1601,csdc more brain games - on hand software,,7.17,google
914,376,printmaster gold v 17.0,nova development,19.95,amazon
914,4001,printmaster gold v 17.0 (win 98 me 2000 xp),,19.95,google
567,1192,mcafee virusscan plus - 3 user,mcafee,59.99,amazon
567,1937,mcafee inc mcafee virusscan plus sub 1:1 3u mb en,,56.38,google
176,1255,sony acid pro 5,sony,399.95,amazon
176,2441,sony media software acid pro 5 music production software,,199.95,google
878,1304,piano wizard premier software & stickers & midi cable,re:launch,149.95,amazon
878,2075,re:launch piano wizard premier software & stickers & midi cable,,113.86,google
388,946,the print shop 21 deluxe by broderbund,encore software,0,amazon
388,3646,encore software 10038 - encore the print shop v.21.0 deluxe - print management - pc,,41.97,google
240,363,sony psp media manager,sony computer entertainment,24.99,amazon
240,4217,sony media manager for psp (98598),,24.99,google
278,970,computrace lojack for laptops: 3 year subscription,absolute software,99.99,amazon
278,3572,absolute software lfl-n2-36 - computrace lojack for laptops - 3 year license (win 2000 xp),,85.97,google
435,524,apple final cut express hd 3.5 (mac),apple computer,299,amazon
435,2307,apple final cut express hd 3.5,,299.99,google
435,4043,apple final cut express hd 3.5 video editing software for mac av production software,,299,google
495,1262,adobe flash pro cs3 upgrade [mac],adobe,199,amazon
495,1555,adobe cs3 flash professional upgrade,,205.99,google
1040,926,pc hoyle jewels: swap & drop it,encore software,9.99,amazon
1040,3917,encore software 10662 - hoyle jewels: swap & drop - win 98 me 2000 xp,,7.69,google
795,903,mavis beacon teaches typing 17 standard,encore software,19.99,amazon
795,2352,broderbund mavis beacon teaches typing standard17,,22.99,google
795,3890,encore software 10075 - encore mavis beacon teaches typing v.17.0 standard - typing tutor - pc mac,,18.97,google
673,1195,home design architect series 3000 v10.0,punch! software,149.95,amazon
673,2391,punch software 83100 - punch! home design architectural series 3000 v 10 (win 98 me nt 2000 xp),,124.97,google
654,674,school zone flash action -- addition/subtraction (windows/macintosh),school zone,12.99,amazon
654,1619,school zone interactive flash action addition & subtraction,,8.8,google
199,755,micromat protogo,micromat,0,amazon
199,1700,micromat techtool protogo,,109.99,google
819,688,phase one capture one le,phase one,0,amazon
819,1613,phase one capture one le,,76.99,google
1019,166,equilibrium debabelizer pro 6.0 - 1 user,equilibrium,599.99,amazon
1019,2868,equilibrium debabelizer pro 6 0 win 1 u windows xp,,382.9,google
978,446,topics presents: ancient civilizations (4 cd set),topics entertainment,29.99,amazon
978,3518,topics presents: ancient civilizations,,12.9,google
865,412,adobe creative suite cs3 web premium upsell [mac],adobe,1399,amazon
865,1545,adobe cs3 web premium upsell,,1434.99,google
1010,1244,peachtree by sage pro accounting 2007,sage software,169.99,amazon
1010,2431,sage software peachtree pro accounting 2007 software for windows tax & finance software,,159.95,google
996,564,h&r block taxcut 2006 premium federal,h&r block,19.99,amazon
996,3477,h&r block taxcut premium federal software for mac and windows tax & finance software,,18.95,google
983,28,gen-x media made easy vol. 3,gen-x,49.95,amazon
983,3363,media made easy volume 3,,24.9,google
97,831,rainbow fish and the whale (win/mac),global software publishing,9.99,amazon
97,4130,global software a2649m2h - rainbow fish & the whale - win 95 98 me xp/mac 8.6-9.x (classic) x v10.1 or higher,,8.79,google
361,794,monopoly 3,encore,9.99,amazon
361,2072,encore inc monopoly 3,,7.17,google
361,3932,encore software 11280 - monopoly 3 - win 98 me 2000 xp,,7.69,google
228,422,model web publisher 3.5.2 .,computer associates international,0,amazon
228,3737,computer associates mdlweb99000352 model web publisher 3.52,computer associates,835.99,google
863,1236,pc cakewalk guitar tracks pro 3,cakewalk,149.99,amazon
863,2710,cakewalk guitar tracks pro 3 music production software,,99,google
722,394,jumpstart advanced 2nd grade v2.0,knowledge adventure,19.99,amazon
722,4272,jumpstart advanced 2nd grade (pc/mac) knowledge adventure,,19.99,google
3,10,paper art: gift wrapping,arc media inc.,0,amazon
3,3316,paper art volume 2: gift wrapping,,6.95,google
650,83,scratches: directors cut,got game,19.99,amazon
650,2985,got game entertainment - exclusive - 00050 - scratches: directors cut,,15.58,google
179,964,math 2,school zone,9.99,amazon
179,2234,school zone interactive math 2 on track software,,9.45,google
962,1285,black & white platinum pack (mac),feral interactive,29.99,amazon
962,1860,feral interactive limited black & white platinum pack,,27.37,google
271,68,mom standard ops mgmt lic 2005 english mlp 5 oml,microsoft,0,amazon
271,2941,mom standard ops mgmt lic 2005 english mlp 5 oml,,889.99,google
1035,421,3mds network operations manager diy annual subscptn 101 500u,3m,0,amazon
1035,3745,3mds network operations managerdiy annual subscptn 101 500u,,144.63,google
906,80,kaplan sat/act/psat express,topics entertainment,9.99,amazon
906,2942,kaplan sat/act/psat express,,9.99,google
459,39,x-oom movie clone 3 gold,x-oom,0,amazon
459,3415,xoom movie clone 3 gold,,22.9,google
136,554,instant immersion german deluxe 2.0,topics entertainment,39.99,amazon
136,4377,instant immers german dlux 2.0,,36.11,google
17,1124,emedia print music 2006 win/mac,makemusic!,69.99,amazon
17,3546,make printmusic 2006 software music production software,,75.95,google
514,752,age of empires iii,destineer,49.99,amazon
514,1709,ages of empires iii,,45.99,google
665,433,mediapilot kit,susteen,39.95,amazon
665,3605,mediapilot kit,,29.99,google
1064,1357,photostory on cd & dvd 5,magix entertainment,19.99,amazon
1064,1977,magix entertainment corp. photostory on cd & dvd 5,,17.55,google
5,924,hoyle casino (2007),encore,19.99,amazon
5,3916,encore software 10675 - hoyle casino 2007 - win 98 me 2000 xp,,18.97,google
54,1264,punch! professional home design suite,punch! software,69.99,amazon
54,2403,punch software 35100 - punch! home design suite professional - complete product - architectural - standard - 1 user(s) - complete product - pc,,59.97,google
54,3636,punch software 35100 punch! professional home design suite (small box),punch software,62.99,google
54,3762,punch software 35100 punch! professional home design suite (small box),punch software,62.99,google
54,4115,punch software 35100 punch! professional home design suite (small box),punch software,62.99,google
284,379,cute ftp,tri synergy,39.99,amazon
284,4007,cute ftp (win 95 98 me nt 2000 xp),,39.99,google
679,1151,pc tools spyware doctor 2007,encore,29.95,amazon
679,3489,encore software 10990 - pc tools spyware doctor 2007 - win 98 me 2000 xp,,26.97,google
749,1282,adobe after effects cs3,adobe,999,amazon
749,1718,adobe cs3 after effects,,1025.99,google
749,3740,adobe after effects cs3 professional software for mac effects software,,998.95,google
321,1317,findex quickverse bible study 2007 bible-suite,findex,0,amazon
321,2042,findex.com inc quickverse bible study 2007 bible suite,,24.89,google
715,812,extensis smartscale 1-user ( pxe-11433 ),extensis corporation,0,amazon
715,3990,onone software pxe-11433 pxl smartscale elect 1-user english mac/win,onone software,158.99,google
715,4160,onone software pxe-11433 pxl smartscale elect 1-user english mac/win,onone software,158.99,google
478,818,canopus 77010158100 let's edit,canopus,99,amazon
478,4046,canopus let's edit - video editing software - win consumer video editing software,,99.95,google
931,710,marine aquarium 2.0 (mac),encore,19.99,amazon
931,1765,encore marine aquarium 2.0,,19.99,google
838,440,researchsoft endnote 9 student edition for students [old version],isi researchsoft,109.99,amazon
838,3567,isi researchsoft 5229 endnote 9 academic (schools faculty & non-academics),isi researchsoft,98.99,google
354,1044,hoyle puzzle & board games 2007,encore software,19.99,amazon
354,2116,encore software 10567 - hoyle puzzle games 2007 - win 98 me 2000 xp,,18.97,google
354,3710,encore software 10568 - encore hoyle puzzle & board games 2005 - complete product - puzzle game - 1 user - complete product - standard - pc,,17.97,google
596,1104,history (dvd) (pc & mac),fogware publishing,0,amazon
596,2321,fogware hyb history dvd,,21.99,google
483,1180,bias peak le 5,bias,129,amazon
483,3495,bias peak le 5 software music production software,,99,google
782,641,sims 2 nightlife expansion pack,aspyr media,34.99,amazon
782,1696,aspyr sims 2 nightlife expansion pack,,35.99,google
782,1908,aspyr media inc sims 2 nightlife,,33.21,google
92,350,adobe creative suite cs3 design standard upsell [mac],adobe,899,amazon
92,2280,adobe cs3 design standard upsell,,934.99,google
58,111,instant play electric guitar deluxe,topics entertainment,39.99,amazon
58,3055,topics entertainment topics entertainment play electric guitar deluxe windows,,39.9,google
99,114,quickbooks pos: pro multistore 6.0,intuit inc.,1399.95,amazon
99,1370,qb pos 6.0 pro multi store sw,intuit,1054.99,google
618,912,network now! pro by encore,encore software,39.99,amazon
618,3924,encore software 10393 - network now! pro by encore,,33.97,google
46,667,toysight gold for isight: includes 15 games (mac),freeverse software,29.99,amazon
46,1575,freeverse software toysight gold,,21.23,google
82,583,roxio popcorn 2 (mac),roxio,49.95,amazon
82,1512,roxio popcorn 2 video conversion software,,44.99,google
82,3557,roxio popcorn 2 software for mac av production software,,49.95,google
636,1153,drive genius by prosoft engineering inc,global marketing partners,129,amazon
636,2279,prosoft engineering drive genius 1.5,,84.99,google
676,645,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,amazon
676,1695,microsoft virtual pc 7.0 windows xp home,,205.99,google
800,704,ilisten with headset microphone 1.7,csdc,0,amazon
800,1770,macspeech ilisten with headset and microphone,,149.99,google
776,986,cubase 4 competitive crossgrade,steinberg (yamaha),549.99,amazon
776,3601,steinberg cubase studio 4 software - competitive crossgrade music production software,,199.99,google
532,62,stomp inc drive washer,stomp inc,0,amazon
532,3490,drive washer 2005,,24.99,google
755,1333,age of empires iii: the warchiefs expansion pack (mac),destineer,34.95,amazon
755,1992,destineer inc age of empires iii: the warchiefs expansion pack,,26.14,google
